date,brand,platform,total_records,total_engagement,total_comments,total_shares,total_views,positive_count,neutral_count,negative_count,risk_count,net_sentiment_score
2025-01-04,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-01-05,highlands,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-01-05,katinat,,7,4.0,4.0,0.0,0.0,5,2,0,0,0.7142857142857143
2025-01-05,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,0,0.6666666666666666
2025-01-06,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-01-06,katinat,,6,4.0,4.0,0.0,0.0,1,5,0,0,0.16666666666666666
2025-01-07,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-01-07,katinat,,3,1.0,1.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-01-07,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-01-08,highlands,,6,5.0,5.0,0.0,0.0,0,6,0,1,0.0
2025-01-08,katinat,,2,1.0,1.0,0.0,0.0,0,2,0,0,0.0
2025-01-08,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-01-09,highlands,,7,6.0,6.0,0.0,0.0,2,5,0,0,0.2857142857142857
2025-01-09,katinat,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-01-09,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-01-10,highlands,,20,19.0,19.0,0.0,0.0,3,16,1,2,0.1
2025-01-10,katinat,,1,0.0,0.0,0.0,0.0,0,0,1,0,-1.0
2025-01-10,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-01-11,highlands,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2025-01-11,katinat,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-01-11,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2025-01-12,highlands,,3,3.0,3.0,0.0,0.0,1,2,0,0,0.3333333333333333
2025-01-12,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,2,0.5
2025-01-12,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-01-13,highlands,,3,2.0,2.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-01-13,katinat,,5,2.0,2.0,0.0,0.0,1,4,0,1,0.2
2025-01-14,highlands,,6,5.0,5.0,0.0,0.0,2,4,0,3,0.3333333333333333
2025-01-14,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-01-14,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,0,1.0
2025-01-15,highlands,,5,4.0,4.0,0.0,0.0,1,4,0,1,0.2
2025-01-15,katinat,,5,3.0,3.0,0.0,0.0,1,4,0,1,0.2
2025-01-16,highlands,,5,4.0,4.0,0.0,0.0,3,2,0,2,0.6
2025-01-16,katinat,,4,0.0,0.0,0.0,0.0,2,2,0,3,0.5
2025-01-16,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-01-17,highlands,,7,6.0,6.0,0.0,0.0,1,6,0,0,0.14285714285714285
2025-01-17,katinat,,10,7.0,7.0,0.0,0.0,2,8,0,1,0.2
2025-01-17,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-01-18,highlands,,8,7.0,7.0,0.0,0.0,3,5,0,0,0.375
2025-01-18,katinat,,8,4.0,4.0,0.0,0.0,3,5,0,1,0.375
2025-01-19,highlands,,5,3.0,3.0,0.0,0.0,3,2,0,1,0.6
2025-01-19,katinat,,8,4.0,4.0,0.0,0.0,2,6,0,3,0.25
2025-01-19,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-01-20,highlands,,5,3.0,3.0,0.0,0.0,2,3,0,1,0.4
2025-01-20,katinat,,10,6.0,6.0,0.0,0.0,3,7,0,4,0.3
2025-01-20,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-01-21,highlands,,12,10.0,10.0,0.0,0.0,2,10,0,3,0.16666666666666666
2025-01-21,katinat,,12,8.0,8.0,0.0,0.0,2,10,0,1,0.16666666666666666
2025-01-22,highlands,,4,2.0,2.0,0.0,0.0,2,2,0,1,0.5
2025-01-22,katinat,,5,4.0,4.0,0.0,0.0,1,4,0,1,0.2
2025-01-22,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-01-23,highlands,,7,6.0,6.0,0.0,0.0,4,3,0,3,0.5714285714285714
2025-01-23,katinat,,7,2.0,2.0,0.0,0.0,2,5,0,2,0.2857142857142857
2025-01-23,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-01-24,highlands,,10,6.0,6.0,0.0,0.0,5,4,1,2,0.4
2025-01-24,katinat,,9,5.0,5.0,0.0,0.0,2,6,1,1,0.1111111111111111
2025-01-24,phuc_long,,4,0.0,0.0,0.0,0.0,2,2,0,2,0.5
2025-01-25,highlands,,12,8.0,8.0,0.0,0.0,4,7,1,2,0.25
2025-01-25,katinat,,8,5.0,5.0,0.0,0.0,2,6,0,1,0.25
2025-01-26,highlands,,5,3.0,3.0,0.0,0.0,2,3,0,1,0.4
2025-01-26,katinat,,4,2.0,2.0,0.0,0.0,1,3,0,0,0.25
2025-01-26,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-01-27,highlands,,10,7.0,7.0,0.0,0.0,2,8,0,3,0.2
2025-01-27,katinat,,8,6.0,6.0,0.0,0.0,2,6,0,0,0.25
2025-01-27,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-01-28,highlands,,2,1.0,1.0,0.0,0.0,0,2,0,1,0.0
2025-01-28,katinat,,6,2.0,2.0,0.0,0.0,3,2,1,2,0.3333333333333333
2025-01-28,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-01-29,highlands,,4,2.0,2.0,0.0,0.0,1,3,0,0,0.25
2025-01-29,katinat,,5,1.0,1.0,0.0,0.0,2,3,0,1,0.4
2025-01-30,highlands,,8,5.0,5.0,0.0,0.0,2,6,0,1,0.25
2025-01-30,katinat,,6,3.0,3.0,0.0,0.0,0,6,0,0,0.0
2025-01-30,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-01-31,highlands,,4,2.0,2.0,0.0,0.0,4,0,0,1,1.0
2025-01-31,katinat,,5,2.0,2.0,0.0,0.0,0,5,0,1,0.0
2025-01-31,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-01,highlands,,9,6.0,6.0,0.0,0.0,5,4,0,2,0.5555555555555556
2025-02-01,katinat,,2,1.0,1.0,0.0,0.0,2,0,0,0,1.0
2025-02-01,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-02,highlands,,8,7.0,7.0,0.0,0.0,3,4,1,1,0.25
2025-02-02,katinat,,4,2.0,2.0,0.0,0.0,1,3,0,1,0.25
2025-02-02,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-03,highlands,,7,6.0,6.0,0.0,0.0,3,4,0,1,0.42857142857142855
2025-02-03,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2025-02-03,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-02-04,highlands,,4,3.0,3.0,0.0,0.0,1,3,0,0,0.25
2025-02-04,katinat,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2025-02-04,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-05,highlands,,3,3.0,3.0,0.0,0.0,1,2,0,0,0.3333333333333333
2025-02-05,katinat,,2,1.0,1.0,0.0,0.0,0,2,0,1,0.0
2025-02-05,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-06,highlands,,9,8.0,8.0,0.0,0.0,1,8,0,2,0.1111111111111111
2025-02-06,katinat,,3,1.0,1.0,0.0,0.0,1,2,0,0,0.3333333333333333
2025-02-06,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-07,highlands,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-02-07,katinat,,5,3.0,3.0,0.0,0.0,1,4,0,0,0.2
2025-02-07,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-08,highlands,,6,5.0,5.0,0.0,0.0,4,2,0,0,0.6666666666666666
2025-02-08,katinat,,2,1.0,1.0,0.0,0.0,2,0,0,0,1.0
2025-02-09,highlands,,1,1.0,1.0,0.0,0.0,1,0,0,0,1.0
2025-02-09,katinat,,2,2.0,2.0,0.0,0.0,1,1,0,0,0.5
2025-02-09,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-02-10,highlands,,4,3.0,3.0,0.0,0.0,2,2,0,1,0.5
2025-02-11,highlands,,9,6.0,6.0,0.0,0.0,3,5,1,4,0.2222222222222222
2025-02-11,katinat,,7,5.0,5.0,0.0,0.0,2,5,0,0,0.2857142857142857
2025-02-11,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2025-02-12,highlands,,4,2.0,2.0,0.0,0.0,2,2,0,3,0.5
2025-02-12,katinat,,17,14.0,14.0,0.0,0.0,9,8,0,1,0.5294117647058824
2025-02-12,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-02-13,highlands,,8,6.0,6.0,0.0,0.0,3,5,0,1,0.375
2025-02-13,katinat,,29,24.0,24.0,0.0,0.0,8,21,0,5,0.27586206896551724
2025-02-14,highlands,,15,11.0,11.0,0.0,0.0,4,11,0,2,0.26666666666666666
2025-02-14,katinat,,10,8.0,8.0,0.0,0.0,2,8,0,1,0.2
2025-02-14,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-02-15,highlands,,14,11.0,11.0,0.0,0.0,8,5,1,4,0.5
2025-02-15,katinat,,3,2.0,2.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-02-15,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-16,highlands,,6,5.0,5.0,0.0,0.0,3,3,0,1,0.5
2025-02-16,katinat,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2025-02-17,highlands,,3,3.0,3.0,0.0,0.0,2,1,0,0,0.6666666666666666
2025-02-17,katinat,,5,4.0,4.0,0.0,0.0,4,1,0,0,0.8
2025-02-17,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-18,highlands,,6,4.0,4.0,0.0,0.0,2,3,1,2,0.16666666666666666
2025-02-18,katinat,,1,1.0,1.0,0.0,0.0,1,0,0,0,1.0
2025-02-18,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-19,highlands,,6,5.0,5.0,0.0,0.0,0,6,0,0,0.0
2025-02-19,katinat,,5,2.0,2.0,0.0,0.0,3,2,0,1,0.6
2025-02-19,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-20,highlands,,48,46.0,46.0,0.0,0.0,14,29,5,13,0.1875
2025-02-20,katinat,,5,3.0,3.0,0.0,0.0,0,5,0,0,0.0
2025-02-20,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-02-21,highlands,,33,32.0,32.0,0.0,0.0,13,20,0,7,0.3939393939393939
2025-02-21,katinat,,3,2.0,2.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-02-21,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-22,highlands,,8,7.0,7.0,0.0,0.0,3,5,0,3,0.375
2025-02-22,katinat,,20,18.0,18.0,0.0,0.0,6,14,0,2,0.3
2025-02-23,highlands,,37,36.0,36.0,0.0,0.0,10,26,1,10,0.24324324324324326
2025-02-23,katinat,,4,3.0,3.0,0.0,0.0,2,2,0,0,0.5
2025-02-23,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-02-24,highlands,,37,37.0,37.0,0.0,0.0,8,26,3,15,0.13513513513513514
2025-02-24,katinat,,6,5.0,5.0,0.0,0.0,2,4,0,0,0.3333333333333333
2025-02-25,highlands,,29,28.0,28.0,0.0,0.0,12,14,3,7,0.3103448275862069
2025-02-25,katinat,,8,6.0,6.0,0.0,0.0,1,7,0,0,0.125
2025-02-25,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-26,highlands,,32,31.0,31.0,0.0,0.0,8,22,2,12,0.1875
2025-02-26,katinat,,6,3.0,3.0,0.0,0.0,5,1,0,2,0.8333333333333334
2025-02-26,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-02-27,highlands,,31,28.0,28.0,0.0,0.0,7,22,2,5,0.16129032258064516
2025-02-27,katinat,,5,2.0,2.0,0.0,0.0,4,1,0,1,0.8
2025-02-27,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-02-28,highlands,,29,27.0,27.0,0.0,0.0,6,20,3,9,0.10344827586206896
2025-02-28,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-03-01,highlands,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2025-03-01,katinat,,4,1.0,1.0,0.0,0.0,2,2,0,0,0.5
2025-03-01,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-03-02,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-03-02,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-03-02,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-03-03,highlands,,5,2.0,2.0,0.0,0.0,3,2,0,3,0.6
2025-03-03,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-03-03,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-03-04,highlands,,8,5.0,5.0,0.0,0.0,3,5,0,2,0.375
2025-03-04,katinat,,4,2.0,2.0,0.0,0.0,0,4,0,0,0.0
2025-03-04,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-03-05,highlands,,8,4.0,4.0,0.0,0.0,3,4,1,1,0.25
2025-03-05,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-03-05,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-03-06,highlands,,8,4.0,4.0,0.0,0.0,5,3,0,3,0.625
2025-03-06,katinat,,3,1.0,1.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-03-06,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-03-07,highlands,,3,1.0,1.0,0.0,0.0,2,1,0,0,0.6666666666666666
2025-03-07,katinat,,4,0.0,0.0,0.0,0.0,3,1,0,1,0.75
2025-03-07,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,0,1.0
2025-03-08,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-03-08,katinat,,4,2.0,2.0,0.0,0.0,1,3,0,1,0.25
2025-03-08,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-03-09,highlands,,4,0.0,0.0,0.0,0.0,3,1,0,3,0.75
2025-03-09,katinat,,5,3.0,3.0,0.0,0.0,2,3,0,0,0.4
2025-03-10,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-03-10,katinat,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2025-03-10,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-03-11,highlands,,1,1.0,1.0,0.0,0.0,1,0,0,0,1.0
2025-03-11,katinat,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-03-12,highlands,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-03-12,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-03-13,highlands,,4,2.0,2.0,0.0,0.0,2,2,0,2,0.5
2025-03-13,katinat,,12,9.0,9.0,0.0,0.0,4,8,0,0,0.3333333333333333
2025-03-14,highlands,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2025-03-14,katinat,,5,4.0,4.0,0.0,0.0,2,3,0,2,0.4
2025-03-15,highlands,,2,1.0,1.0,0.0,0.0,0,2,0,0,0.0
2025-03-15,katinat,,9,6.0,6.0,0.0,0.0,3,6,0,2,0.3333333333333333
2025-03-16,katinat,,1,1.0,1.0,0.0,0.0,1,0,0,0,1.0
2025-03-17,katinat,,4,3.0,3.0,0.0,0.0,3,1,0,1,0.75
2025-03-17,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-03-18,highlands,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2025-03-18,katinat,,3,2.0,2.0,0.0,0.0,2,1,0,0,0.6666666666666666
2025-03-19,katinat,,5,4.0,4.0,0.0,0.0,2,3,0,1,0.4
2025-03-19,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-03-20,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-03-20,katinat,,3,3.0,3.0,0.0,0.0,1,2,0,0,0.3333333333333333
2025-03-20,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-03-21,highlands,,4,0.0,0.0,0.0,0.0,3,1,0,2,0.75
2025-03-21,katinat,,4,3.0,3.0,0.0,0.0,2,2,0,0,0.5
2025-03-22,katinat,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-03-22,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-03-23,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-03-23,katinat,,5,5.0,5.0,0.0,0.0,2,3,0,1,0.4
2025-03-23,phuc_long,,3,0.0,0.0,0.0,0.0,3,0,0,0,1.0
2025-03-24,highlands,,13,12.0,12.0,0.0,0.0,4,9,0,1,0.3076923076923077
2025-03-24,katinat,,15,13.0,13.0,0.0,0.0,4,11,0,2,0.26666666666666666
2025-03-24,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-03-25,highlands,,6,5.0,5.0,0.0,0.0,2,4,0,1,0.3333333333333333
2025-03-25,katinat,,9,6.0,6.0,0.0,0.0,2,5,2,2,0.0
2025-03-25,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,0,1.0
2025-03-26,highlands,,3,2.0,2.0,0.0,0.0,2,0,1,0,0.3333333333333333
2025-03-26,katinat,,11,8.0,8.0,0.0,0.0,3,8,0,1,0.2727272727272727
2025-03-26,phuc_long,,1,0.0,0.0,0.0,0.0,0,0,1,1,-1.0
2025-03-27,highlands,,5,3.0,3.0,0.0,0.0,3,0,2,1,0.2
2025-03-27,katinat,,11,8.0,8.0,0.0,0.0,4,6,1,6,0.2727272727272727
2025-03-27,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-03-28,highlands,,5,5.0,5.0,0.0,0.0,2,3,0,0,0.4
2025-03-28,katinat,,55,51.0,51.0,0.0,0.0,15,38,2,12,0.23636363636363636
2025-03-28,phuc_long,,2,0.0,0.0,0.0,0.0,1,0,1,2,0.0
2025-03-29,highlands,,10,10.0,10.0,0.0,0.0,2,6,2,1,0.0
2025-03-29,katinat,,89,86.0,86.0,0.0,0.0,15,69,5,11,0.11235955056179775
2025-03-29,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-03-30,highlands,,17,17.0,17.0,0.0,0.0,4,13,0,0,0.23529411764705882
2025-03-30,katinat,,29,28.0,28.0,0.0,0.0,10,16,3,8,0.2413793103448276
2025-03-31,highlands,,19,19.0,19.0,0.0,0.0,7,11,1,0,0.3157894736842105
2025-03-31,katinat,,12,11.0,11.0,0.0,0.0,3,9,0,3,0.25
2025-03-31,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-04-01,highlands,,3,1.0,1.0,0.0,0.0,2,1,0,3,0.6666666666666666
2025-04-01,katinat,,9,7.0,7.0,0.0,0.0,3,6,0,2,0.3333333333333333
2025-04-01,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-04-02,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2025-04-02,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-04-03,highlands,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-04-03,katinat,,2,1.0,1.0,0.0,0.0,0,2,0,1,0.0
2025-04-04,highlands,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2025-04-04,katinat,,2,2.0,2.0,0.0,0.0,1,0,1,1,0.0
2025-04-05,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-04-05,katinat,,7,6.0,6.0,0.0,0.0,2,5,0,0,0.2857142857142857
2025-04-05,phuc_long,,3,0.0,0.0,0.0,0.0,1,2,0,0,0.3333333333333333
2025-04-06,highlands,,3,3.0,3.0,0.0,0.0,0,2,1,3,-0.3333333333333333
2025-04-06,katinat,,3,2.0,2.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-04-06,phuc_long,,5,0.0,0.0,0.0,0.0,1,4,0,2,0.2
2025-04-07,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-04-07,katinat,,5,1.0,1.0,0.0,0.0,3,2,0,2,0.6
2025-04-08,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-04-08,katinat,,2,1.0,1.0,0.0,0.0,0,1,1,1,-0.5
2025-04-08,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-04-09,highlands,,3,1.0,1.0,0.0,0.0,3,0,0,2,1.0
2025-04-09,katinat,,2,1.0,1.0,0.0,0.0,0,1,1,2,-0.5
2025-04-09,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-04-10,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-04-10,katinat,,4,2.0,2.0,0.0,0.0,0,3,1,1,-0.25
2025-04-10,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-04-11,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-04-11,katinat,,5,2.0,2.0,0.0,0.0,2,3,0,1,0.4
2025-04-11,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-04-12,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-04-12,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-04-13,highlands,,1,1.0,1.0,0.0,0.0,1,0,0,0,1.0
2025-04-13,katinat,,3,2.0,2.0,0.0,0.0,0,3,0,0,0.0
2025-04-14,highlands,,3,2.0,2.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-04-14,katinat,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-04-14,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-04-15,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-04-15,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-04-16,highlands,,2,2.0,2.0,0.0,0.0,0,2,0,0,0.0
2025-04-16,katinat,,57,54.0,54.0,0.0,0.0,22,35,0,3,0.38596491228070173
2025-04-16,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-04-17,highlands,,3,1.0,1.0,0.0,0.0,2,1,0,3,0.6666666666666666
2025-04-17,katinat,,8,5.0,5.0,0.0,0.0,4,4,0,2,0.5
2025-04-18,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-04-18,katinat,,4,3.0,3.0,0.0,0.0,3,1,0,2,0.75
2025-04-19,highlands,,3,2.0,2.0,0.0,0.0,2,1,0,3,0.6666666666666666
2025-04-19,katinat,,7,4.0,4.0,0.0,0.0,2,5,0,2,0.2857142857142857
2025-04-19,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-04-20,highlands,,4,3.0,3.0,0.0,0.0,1,2,1,1,0.0
2025-04-20,katinat,,3,2.0,2.0,0.0,0.0,2,1,0,0,0.6666666666666666
2025-04-20,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-04-21,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-04-21,katinat,,4,1.0,1.0,0.0,0.0,1,3,0,2,0.25
2025-04-22,highlands,,7,4.0,4.0,0.0,0.0,2,4,1,3,0.14285714285714285
2025-04-22,katinat,,3,1.0,1.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-04-23,highlands,,10,7.0,7.0,0.0,0.0,3,7,0,1,0.3
2025-04-23,katinat,,6,3.0,3.0,0.0,0.0,3,3,0,3,0.5
2025-04-24,highlands,,5,2.0,2.0,0.0,0.0,3,2,0,3,0.6
2025-04-24,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-04-25,highlands,,9,7.0,7.0,0.0,0.0,5,4,0,2,0.5555555555555556
2025-04-25,katinat,,16,12.0,12.0,0.0,0.0,3,13,0,3,0.1875
2025-04-25,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-04-26,highlands,,18,15.0,15.0,0.0,0.0,4,14,0,1,0.2222222222222222
2025-04-26,katinat,,7,5.0,5.0,0.0,0.0,3,4,0,2,0.42857142857142855
2025-04-26,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,0,0.6666666666666666
2025-04-27,highlands,,11,10.0,10.0,0.0,0.0,4,7,0,0,0.36363636363636365
2025-04-27,katinat,,10,8.0,8.0,0.0,0.0,3,7,0,2,0.3
2025-04-27,phuc_long,,4,1.0,1.0,0.0,0.0,2,2,0,0,0.5
2025-04-28,highlands,,6,5.0,5.0,0.0,0.0,1,5,0,1,0.16666666666666666
2025-04-28,katinat,,13,10.0,10.0,0.0,0.0,4,9,0,2,0.3076923076923077
2025-04-28,phuc_long,,2,2.0,2.0,0.0,0.0,1,1,0,0,0.5
2025-04-29,highlands,,17,13.0,13.0,0.0,0.0,6,10,1,4,0.29411764705882354
2025-04-29,katinat,,8,3.0,3.0,0.0,0.0,3,5,0,1,0.375
2025-04-29,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-04-30,highlands,,9,5.0,5.0,0.0,0.0,3,6,0,1,0.3333333333333333
2025-04-30,katinat,,10,5.0,5.0,0.0,0.0,3,7,0,1,0.3
2025-04-30,phuc_long,,6,0.0,0.0,0.0,0.0,3,3,0,0,0.5
2025-05-01,highlands,,3,3.0,3.0,0.0,0.0,0,3,0,0,0.0
2025-05-01,katinat,,8,4.0,4.0,0.0,0.0,4,4,0,2,0.5
2025-05-02,highlands,,4,2.0,2.0,0.0,0.0,2,2,0,2,0.5
2025-05-02,katinat,,5,3.0,3.0,0.0,0.0,2,3,0,2,0.4
2025-05-02,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-05-03,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-05-03,katinat,,7,5.0,5.0,0.0,0.0,1,6,0,1,0.14285714285714285
2025-05-03,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,0,0.5
2025-05-04,highlands,,3,1.0,1.0,0.0,0.0,3,0,0,1,1.0
2025-05-04,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
